VGN,Dragonfly F1 MOBA,121.2,63.8,37.6,55,symmetrical,wireless,PAW3395,26000,4000
VGN,Dragonfly F1 Pro,121.2,63.8,37.6,49,symmetrical,wireless,PAW3395,26000,4000
VGN,Dragonfly F1 Pro Max,121.2,63.8,37.6,55,symmetrical,wireless,PAW3395,26000,4000
Vancer,Gemini Castor,120.71,60.88,36.5,52,symmetrical,wireless,PAW3395,26000,1000
Vancer,Gemini Pollux,119.26,64.44,38.37,52,ergonomic,wireless,PAW3395,26000,1000
Vancer,Gretxa,123,63,37,68,symmetrical,wireless,PMW3370,6400,1000
WLmouse,ANIMISM,127,65,41,69,symmetrical,wireless,PAW3395,26000,1000
WLmouse,BEAST X,122,62,37,39,symmetrical,wireless,PAW3395,26000,4000
Waizowl,OGM Pro,121,66,40,68,ergonomic,wireless,PAW3395,26000,1000
Xinshuntian,G820,120.7,64.7,40.5,63,ergonomic,wireless,PAW3395,26000,1000
Xtrfy,M4,120,68,39,69,ergonomic,wired,PMW3389,16000,1000
Xtrfy,M4 Wireless,120,68,39,71,ergonomic,wireless,PAW3370,19000,1000
Xtrfy,M42,118,63,38,59,symmetrical,wired,PMW3389,19000,1000
Xtrfy,M42 (lower back),118,63,38,61,symmetrical,wired,Pixart 3389,16000,1000
Xtrfy,M42 Wireless,118,63,38,67,symmetrical,wireless,PAW3370,19000,1000
Xtrfy,M8 Wireless,118,60.5,38.5,55,symmetrical,wireless,PAW3395,26000,1000
Xtrfy,MZ1,111,58.5,36.5,56,symmetrical,wired,PMW3389,16000,1000
Xtrfy,MZ1 Wireless,111,58.5,36.5,62,symmetrical,wireless,PAW3370,19000,1000
ZAO,Z1,109,62,38.5,65,symmetrical,wireless,PAW3395,26000,1000
Zaopin,Z1,109.5,62,38.5,65,symmetrical,wireless,PAW3395,26000,1000
Zaopin,Z1 Pro,109.5,62,38.5,46,symmetrical,wireless,PAW3395,26000,4000
Zaunkoenig,M2K,79,60,29,24,symmetrical,wired,PMW3360,12000,8000
Zowie,EC1-B,130,69,42,97,ergonomic,wired,PMW3360,3200,1000
Zowie,EC1-B V2,130,69,42,97,ergonomic,wired,PMW3360,3200,1000
Zowie,EC1-C,130,69,42,80,ergonomic,wired,PMW3360,3200,1000
Zowie,EC1-CW,130,69,42,79,ergonomic,wireless,PMW3370,3200,1000
Zowie,EC2-B,123,65,42,90,ergonomic,wired,PMW3360,3200,1000
Zowie,EC2-B V2,123,65,42,90,ergonomic,wired,PMW3360,3200,1000
Zowie,EC2-C,123,65,42,73,ergonomic,wired,PMW3360,3200,1000
Zowie,EC2-CW,123,65,42,77,ergonomic,wireless,PMW3370,3200,1000
Zowie,EC3-C,119,66,41,70,ergonomic,wired,PMW3360,3200,1000
Zowie,EC3-CW,119,66,41,76,ergonomic,wireless,PMW3370,3200,1000
Zowie,FK1+-B,129,69,39,86,symmetrical,wired,PMW3360,3200,1000
Zowie,FK1+-B V2,129,69,39,86,symmetrical,wired,PMW3360,3200,1000
Zowie,FK1+-C,129,69,39,77,symmetrical,wired,PMW3360,3200,1000
Zowie,FK1-B,129,67,37,84,symmetrical,wired,PMW3360,3200,1000
Zowie,FK1-B V2,129,67,37,84,symmetrical,wired,PMW3360,3200,1000
Zowie,FK1-C,129,67,37,74,symmetrical,wired,PMW3360,3200,1000
Zowie,FK2-B,125,65,36,80,symmetrical,wired,PMW3360,3200,1000
Zowie,FK2-B V2,125,65,36,80,symmetrical,wired,PMW3360,3200,1000
Zowie,FK2-C,125,65,36,70,symmetrical,wired,PMW3360,3200,1000
Zowie,S1-B,123,66,40,87,symmetrical,wired,PMW3360,3200,1000
Zowie,S1-B V2,123,66,40,87,symmetrical,wired,PMW3360,3200,1000
Zowie,S1-C,123,66,40,72,symmetrical,wired,PMW3360,3200,1000
Zowie,S2-B,120,64,38,82,symmetrical,wired,PMW3360,3200,1000
Zowie,S2-B V2,120,64,38,82,symmetrical,wired,PMW3360,3200,1000
Zowie,S2-C,120,64,38,69,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA11-B,129,67,42,82,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA11-C,129,67,42,72,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA12-B,125,65,41,78,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA12-C,125,65,41,70,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA13-B,121,63,40,75,symmetrical,wired,PMW3360,3200,1000
Zowie,ZA13-C,121,63,40,65,symmetrical,wired,PMW3360,3200,1000
